id;name;birth_day;gender;car_class;license_plate;city;account_creation;account_status
000000003300;Inês Ramos;18/08/1973;F;premium;XW-42-OQ;Setúbal;24/04/2021;active
000000003301;Emília Abreu;08/04/1988;F;premium;PI-04-BS;Setúbal;06/11/2015;active
000000003302;Emma Esteves;21/07/1981;F;basic;05-HS-69;Lisboa;28/06/2015;active
000000003303;Eva Fonseca;05/09/1979;F;basic;KO-25-UH;Setúbal;21/03/2014;active
000000003304;Ângela Pinheiro-Antunes;19/03/1984;F;green;32-LA-49;Braga;22/10/2011;active
000000003305;Benjamim Araújo;28/01/1955;M;premium;22-87-TJ;Setúbal;25/10/2013;active
000000003306;Samuel Pinto;07/06/1997;M;green;02-RG-75;Porto;26/04/2018;active
000000003307;Juliana Magalhães;17/07/1991;F;green;AI-31-MS;Lisboa;12/05/2016;inactive
000000003308;Benedita Pires-Gonçalves;04/09/1988;F;premium;13-03-YG;Lisboa;27/08/2015;active
000000003309;Tatiana-Flor Brito;16/06/1972;F;premium;YE-66-RH;Porto;18/05/2011;active
000000003310;Kelly Rocha;13/10/1959;F;basic;11-60-VQ;Faro;19/04/2010;active
000000003311;Martim Faria-Neves;21/08/1989;M;green;FM-72-17;Braga;04/08/2013;active
000000003312;Rodrigo Alves;28/10/1978;M;green;QA-56-51;Lisboa;12/03/2019;active
000000003313;Teresa Melo;02/02/1977;F;basic;XZ-91-15;Porto;04/06/2013;active
000000003314;Margarida Costa;19/05/1986;F;basic;36-19-WM;Porto;16/03/2016;active
000000003315;Salvador Henriques;18/02/1989;M;basic;22-FC-14;Setúbal;04/12/2011;active
000000003316;Kevin da Barros;09/05/1976;M;basic;YY-37-VV;Braga;18/05/2021;active
000000003317;Nelson Silva;03/12/1994;M;green;RR-23-LS;Setúbal;22/07/2013;active
000000003318;Mélanie Pereira;17/08/1966;F;basic;QR-13-PZ;Lisboa;31/08/2020;active
000000003319;Gaspar Barros;04/04/1956;M;green;61-DX-10;Braga;24/02/2010;active
000000003320;Ismael Coelho;25/10/1981;M;green;IE-77-KZ;Faro;22/08/2011;active
000000003321;Melissa Ribeiro-Torres;13/03/1963;F;premium;83-VB-99;Faro;27/01/2019;active
000000003322;Nuno Figueiredo;15/09/1958;M;basic;77-99-QP;Faro;13/04/2016;active
000000003323;Érica Amaral;13/03/1985;F;basic;30-80-CR;Porto;14/01/2010;active
000000003324;Laura Nogueira;21/10/1991;F;premium;03-72-LS;Faro;17/09/2016;inactive
000000003325;Patrícia Vaz;02/01/1982;F;green;NA-72-45;Braga;26/01/2010;active
000000003326;Henrique Almeida;01/05/1990;M;green;ZI-87-35;Setúbal;07/07/2021;active
000000003327;Luana Santos;08/05/1988;F;premium;AE-83-14;Braga;31/12/2013;active
000000003328;Paulo Correia;08/01/1975;M;premium;IB-14-FJ;Porto;13/08/2018;active
000000003329;Amélia Barros;01/10/1981;F;green;38-70-EH;Porto;11/06/2020;active
000000003330;Larissa Neto;22/04/1950;F;premium;93-ZN-15;Braga;20/02/2017;active
000000003331;Joaquim Figueiredo;10/11/1990;M;basic;56-YC-30;Braga;09/12/2014;active
000000003332;Brian Neves-Morais;23/02/1958;M;green;13-EB-56;Setúbal;22/09/2021;active
000000003333;Mia Marques;15/12/1969;F;basic;93-DJ-75;Braga;05/08/2017;active
000000003334;Marcos Coelho;13/01/1964;M;premium;71-LG-81;Setúbal;31/05/2010;active
000000003335;Gil Sá;30/07/1995;M;basic;13-88-OL;Porto;15/02/2018;active
000000003336;Diogo Ramos;18/02/1995;M;basic;XD-63-41;Porto;31/08/2019;active
000000003337;Gustavo Araújo-Matias;17/02/1997;M;green;WA-99-91;Braga;30/11/2017;active
000000003338;Paulo Ribeiro;28/03/1955;M;basic;FM-12-25;Porto;18/10/2010;active
000000003339;William do Anjos;10/10/1995;M;premium;VR-99-CM;Faro;21/11/2020;active
000000003340;Vicente Neto;03/01/1984;M;premium;58-VY-87;Porto;20/03/2014;active
000000003341;Fernando de Costa;27/03/1994;M;basic;KO-76-SS;Setúbal;24/03/2013;active
000000003342;Violeta Rodrigues;01/03/1954;F;green;81-TI-21;Braga;11/09/2018;active
000000003343;Benedita-Caetana Barros;25/11/1986;F;premium;AQ-39-IH;Faro;10/10/2018;active
000000003344;Jéssica da Nascimento;17/10/1963;F;premium;79-89-JC;Lisboa;03/01/2010;active
000000003345;Valentim Branco;23/12/1978;M;basic;MK-47-07;Faro;14/07/2017;active
000000003346;Rafael Freitas;18/12/1979;M;basic;34-81-ZM;Setúbal;12/05/2017;active
000000003347;Salomé Mota;15/01/1968;F;premium;87-16-JA;Lisboa;14/08/2013;active
000000003348;Benedita Mota;06/02/1971;F;basic;JF-66-XQ;Lisboa;11/12/2012;active
000000003349;Duarte do Machado;08/09/1963;M;basic;42-AC-60;Braga;16/09/2012;active
000000003350;Érica Coelho;19/07/1980;F;green;WE-38-84;Faro;29/08/2016;active
000000003351;Brian Guerreiro;02/01/1979;M;premium;80-57-UT;Lisboa;13/02/2016;active
000000003352;Bruna da Matos;23/07/1978;F;basic;31-SQ-01;Lisboa;08/05/2021;active
000000003353;Emma Moura;29/05/1968;F;basic;GT-42-66;Braga;22/08/2019;inactive
000000003354;Vítor do Carneiro;17/09/1958;M;premium;JH-77-23;Setúbal;29/11/2018;active
000000003355;Jéssica Ribeiro;30/03/1989;F;green;73-12-IL;Faro;18/12/2014;active
000000003356;Isaac Lima;07/07/1960;M;basic;SR-87-92;Faro;04/03/2021;active
000000003357;Carminho Pinto-Alves;08/07/1992;F;premium;56-72-XY;Setúbal;08/08/2018;active
000000003358;Ariana Maia;23/06/1973;F;basic;88-HH-78;Faro;27/08/2012;active
000000003359;Cláudio Fonseca;12/01/1988;M;green;FJ-76-BT;Lisboa;26/05/2010;active
000000003360;Mélanie Castro;20/05/1951;F;premium;DZ-71-81;Setúbal;09/04/2019;inactive
000000003361;Isabela Gomes;04/03/1960;F;premium;53-LV-70;Lisboa;26/12/2012;active
000000003362;Kelly Pinto;25/04/1989;F;basic;MJ-62-ZV;Lisboa;15/05/2011;active
000000003363;Xavier Gonçalves;17/04/1953;M;premium;65-41-GC;Setúbal;11/01/2020;active
000000003364;Nelson Cruz;06/08/1952;M;green;OC-64-QU;Setúbal;07/05/2021;active
000000003365;Anita Batista;23/03/1982;F;green;EM-16-GD;Lisboa;24/08/2012;active
000000003366;Lorena-Catarina Tavares;12/12/1981;F;basic;NA-97-49;Braga;23/02/2010;active
000000003367;Daniela Matias;28/03/1986;F;green;85-VH-94;Porto;17/10/2017;active
000000003368;Alícia Teixeira;17/02/1991;F;green;36-NA-56;Faro;24/09/2019;active
000000003369;Jaime de Pinho;03/11/1963;M;green;77-15-SL;Setúbal;21/10/2010;active
000000003370;Edgar Oliveira-Abreu;06/08/1973;M;green;75-UL-30;Porto;26/06/2011;active
000000003371;Madalena Assunção;06/04/1964;F;basic;TO-98-28;Faro;11/09/2012;active
000000003372;Manuel Moreira;13/04/1953;M;premium;21-BW-01;Faro;28/01/2010;active
000000003373;Sandro de Santos;26/03/1971;M;green;09-SK-45;Faro;18/05/2016;active
000000003374;Constança Oliveira;05/01/1957;F;basic;CR-53-75;Braga;19/04/2015;active
000000003375;Petra-Leonor Magalhães;29/11/1970;F;basic;YV-78-IT;Porto;01/12/2013;active
000000003376;Sebastião Melo-Rocha;23/12/1989;M;basic;73-OW-27;Setúbal;21/10/2012;active
000000003377;Mauro Vaz;29/08/1991;M;premium;04-RW-04;Faro;14/02/2016;inactive
000000003378;Letícia Lourenço-Amorim;11/08/1967;F;green;39-88-JE;Setúbal;20/01/2017;active
000000003379;Álvaro Esteves;15/09/1980;M;premium;TI-55-SY;Lisboa;09/01/2018;active
000000003380;Diana Fonseca;20/11/1997;F;green;95-AL-85;Faro;15/04/2016;active
000000003381;Eduardo Esteves;06/04/1980;M;basic;UV-68-UM;Porto;08/10/2021;active
000000003382;Júlia Domingues;14/12/1951;F;green;NX-30-PZ;Lisboa;30/01/2016;active
000000003383;Diana de Lourenço;19/11/1993;F;premium;22-58-JO;Lisboa;26/11/2020;active
000000003384;Marco de Rocha;05/09/1998;M;premium;QL-59-06;Porto;19/04/2019;active
000000003385;Mateus Moura-Costa;23/10/1990;M;basic;86-37-EG;Braga;06/03/2011;inactive
000000003386;Bernardo Gonçalves;05/02/1968;M;basic;79-19-DD;Braga;16/07/2019;active
000000003387;Débora Garcia;05/11/1978;F;green;21-95-NA;Porto;06/04/2010;active
000000003388;Erica da Mendes;22/08/1950;F;premium;NW-75-86;Porto;03/06/2017;active
000000003389;Fernando Henriques;16/04/1985;M;premium;BC-87-78;Braga;18/02/2019;active
000000003390;Matias Torres;14/07/1966;M;basic;92-HG-48;Porto;12/06/2019;active
000000003391;Renata Baptista;06/03/2001;F;basic;XZ-31-28;Lisboa;23/05/2020;active
000000003392;Renato do Cruz;08/06/1954;M;premium;76-VB-07;Porto;21/03/2012;active
000000003393;Bernardo Mendes;14/11/1968;M;premium;88-95-CU;Setúbal;19/02/2021;active
000000003394;Martim Correia;26/09/1992;M;basic;PU-61-PF;Lisboa;03/11/2019;inactive
000000003395;Francisco Fernandes;04/06/1964;M;premium;43-63-RF;Lisboa;23/10/2011;active
000000003396;Cristiano Paiva;17/04/1975;M;green;71-47-WN;Faro;19/08/2012;active
000000003397;Daniela Pinheiro-Machado;19/09/1975;F;basic;BR-62-UN;Braga;24/06/2021;active
000000003398;João Gaspar;28/04/1955;M;green;63-VL-83;Porto;01/07/2012;active
000000003399;Erika Tavares;22/09/1989;F;premium;06-01-QO;Braga;29/08/2013;active
000000003400;Miriam-Íris Leal;16/06/1973;F;basic;54-58-YR;Porto;23/11/2013;active
000000003401;Rafael Maia;13/10/1968;M;green;91-49-HH;Faro;08/06/2020;active
000000003402;Juliana Gaspar;01/01/1968;F;basic;AF-66-KZ;Faro;01/08/2016;active
000000003403;Mário Teixeira-Cardoso;19/07/1991;M;premium;WQ-11-IF;Setúbal;26/09/2017;active
000000003404;Tiago Gaspar;17/05/1960;M;basic;FK-07-ZR;Setúbal;29/01/2013;active
000000003405;Anita Leite-Henriques;05/03/1980;F;premium;TK-78-TN;Setúbal;10/04/2014;active
000000003406;Victória-Ana Morais;01/05/1989;F;premium;58-XQ-54;Setúbal;27/06/2021;active
000000003407;Bruna da Abreu;04/11/1966;F;premium;75-35-WV;Braga;06/07/2014;active
000000003408;Érica Faria;01/07/1972;F;premium;CB-43-HX;Braga;23/04/2013;active
000000003409;Matias Valente;04/05/1991;M;basic;XY-53-HT;Braga;21/08/2010;active
000000003410;Sebastião Ribeiro;04/07/1982;M;basic;58-73-OE;Porto;01/04/2016;active
000000003411;Micael Costa;26/12/1979;M;green;84-II-50;Setúbal;16/04/2012;active
000000003412;Gabriela Figueiredo;20/02/1995;F;green;DY-54-UV;Setúbal;31/08/2014;inactive
000000003413;Santiago de Alves;28/12/1986;M;green;87-30-SF;Porto;05/02/2013;active
000000003414;Raquel Martins;05/02/1954;F;basic;DX-41-75;Setúbal;11/08/2012;active
000000003415;Guilherme Soares;01/11/1965;M;green;24-28-PM;Faro;16/04/2015;active
000000003416;Júlia Leal;25/04/1967;F;premium;LL-16-YE;Faro;07/11/2021;active
000000003417;Júlia do Pires;31/08/1969;F;green;16-57-IV;Lisboa;10/07/2015;active
000000003418;Simão Figueiredo-Correia;17/08/1975;M;basic;WU-00-06;Lisboa;03/06/2011;active
000000003419;Jorge Pinto;30/10/1990;M;basic;AF-20-WJ;Setúbal;28/02/2017;active
000000003420;Inês-Constança Pacheco;15/06/1965;F;basic;84-KH-43;Faro;11/08/2017;active
000000003421;Madalena Pires;12/11/1954;F;green;RC-74-BE;Lisboa;29/10/2014;active
000000003422;Alícia Amorim-Miranda;11/06/1964;F;premium;NL-02-35;Faro;31/10/2016;active
000000003423;Bryan Melo;02/11/1964;M;green;77-52-XR;Braga;30/05/2015;active
000000003424;Jorge Jesus-Nogueira;28/10/1958;M;premium;XN-75-65;Setúbal;01/10/2012;active
000000003425;Gustavo Reis;24/09/1954;M;basic;IR-55-HV;Faro;20/08/2010;active
000000003426;Iara Pinheiro;11/07/1958;F;green;39-VR-30;Faro;07/04/2017;active
000000003427;Júlia do Ramos;11/11/1979;F;green;18-XX-68;Setúbal;22/11/2014;active
000000003428;Gonçalo Silva;09/03/1994;M;basic;28-XD-32;Braga;02/02/2017;active
000000003429;Luís Magalhães;21/08/1971;M;green;CI-47-FT;Setúbal;13/07/2019;active
000000003430;Iara Fernandes;06/09/1963;F;basic;16-41-QS;Setúbal;10/05/2010;active
000000003431;Larissa da Rocha;06/04/1958;F;green;98-JN-32;Faro;27/01/2012;active
000000003432;Pilar Mendes;03/09/1979;F;premium;35-CP-30;Setúbal;10/12/2015;active
000000003433;Mariana Matos;13/03/1960;F;basic;42-WC-76;Braga;31/01/2010;active
000000003434;Mateus Amorim;29/09/1978;M;premium;56-77-TO;Lisboa;16/06/2010;active
000000003435;Madalena Miranda;05/03/1999;F;premium;69-69-HU;Setúbal;03/11/2020;active
000000003436;Mateus Fonseca;02/03/1959;M;basic;FS-30-60;Lisboa;08/08/2014;inactive
000000003437;Andreia Pires-Maia;11/07/1955;F;premium;NA-03-GF;Faro;04/01/2017;active
000000003438;Fernando Barros;07/05/1958;M;basic;IE-73-SW;Setúbal;30/08/2015;active
000000003439;Irina Esteves;21/07/1969;F;green;31-67-HZ;Faro;27/09/2018;active
000000003440;Luís Freitas;20/03/1968;M;basic;54-SL-00;Braga;13/01/2012;active
000000003441;Diana Martins-Amorim;12/06/1979;F;green;SY-40-51;Lisboa;17/03/2011;active
000000003442;Helena Gaspar;17/02/1969;F;basic;36-MT-42;Setúbal;10/09/2017;active
000000003443;Francisco Morais;07/03/2000;M;green;59-24-LQ;Faro;18/11/2020;active
000000003444;José Leal;13/12/1990;M;premium;WY-20-QE;Faro;12/03/2015;active
000000003445;Jorge Andrade;14/05/1963;M;basic;01-26-TR;Faro;12/03/2013;active
000000003446;Margarida Matos-Jesus;29/12/1970;F;basic;18-60-ZD;Porto;06/08/2017;active
000000003447;Luísa-Anita Andrade;10/12/1980;F;premium;69-72-GH;Lisboa;07/07/2017;active
000000003448;Carlota Pires-Figueiredo;21/05/1960;F;basic;YM-11-EA;Lisboa;09/06/2018;active
000000003449;Caetana Esteves;11/02/1962;F;green;OX-63-15;Braga;16/03/2020;active
000000003450;Sebastião da Soares;24/03/1997;M;basic;29-50-ES;Braga;07/12/2017;active
000000003451;Larissa Simões-Figueiredo;29/03/1959;F;premium;47-33-CM;Braga;17/06/2021;active
000000003452;Lara de Henriques;19/08/1967;F;premium;JA-98-FG;Faro;25/06/2013;active
000000003453;Gabriel Neto;26/07/1958;M;basic;LK-91-53;Setúbal;01/01/2011;active
000000003454;Ivan Nogueira;07/06/1991;M;premium;OI-72-03;Lisboa;01/09/2012;active
000000003455;Mauro Figueiredo-Domingues;29/04/1965;M;basic;50-78-WP;Braga;20/08/2012;active
000000003456;Guilherme Morais;11/07/1977;M;green;48-JX-24;Faro;13/08/2013;active
000000003457;Bruna Pinto;22/02/1974;F;green;88-00-FW;Lisboa;05/12/2017;active
000000003458;João Neto;10/11/1974;M;premium;15-IN-09;Porto;10/03/2016;active
000000003459;Luciana Monteiro;28/11/1959;F;premium;12-PJ-21;Braga;16/05/2019;inactive
000000003460;Álvaro Barbosa;14/06/1954;M;basic;29-QB-91;Porto;24/09/2010;active
000000003461;Lisandro Monteiro;04/03/1955;M;premium;98-NV-74;Porto;21/09/2011;active
000000003462;Micael Cruz;15/09/1966;M;basic;PB-74-79;Braga;03/09/2011;active
000000003463;Leonardo Barros;19/12/1981;M;green;UO-52-ZB;Braga;20/01/2021;active
000000003464;Valentim Soares;20/07/1959;M;premium;IQ-19-77;Braga;07/11/2011;inactive
000000003465;Nair Esteves;22/03/1986;F;green;ZT-39-EB;Faro;17/11/2018;active
000000003466;Denis Pacheco;10/03/1952;M;premium;UC-11-WW;Lisboa;03/01/2012;active
000000003467;Eva Coelho;08/08/1972;F;green;TZ-68-QK;Braga;04/10/2013;active
000000003468;Clara Cunha;17/07/1957;F;basic;11-18-WW;Setúbal;25/10/2012;active
000000003469;António Ferreira;18/05/1957;M;green;32-97-RK;Faro;25/11/2014;active
000000003470;Gil do Soares;13/02/1963;M;premium;56-20-FG;Faro;06/03/2015;active
000000003471;Pilar Carvalho-Antunes;01/02/1964;F;basic;10-LF-02;Lisboa;19/09/2013;active
000000003472;Amélia Cruz-Assunção;13/04/1977;F;premium;84-IY-10;Setúbal;28/11/2014;active
000000003473;Martim Matos-Matos;08/02/1993;M;green;87-MB-88;Braga;28/11/2021;active
000000003474;Miguel Maia;28/01/1974;M;premium;24-02-DI;Braga;11/07/2016;active
000000003475;Nicole-Nádia Machado;12/06/1958;F;premium;85-25-KN;Braga;12/02/2010;active
000000003476;Rui Torres;05/10/1963;M;basic;40-32-ET;Setúbal;29/05/2017;active
000000003477;Diana Martins;21/11/1958;F;basic;XM-91-75;Setúbal;12/03/2017;inactive
000000003478;Joel Morais;01/11/1981;M;premium;82-71-NO;Setúbal;08/05/2019;active
000000003479;Gaspar Freitas;11/01/1990;M;premium;CN-51-PQ;Porto;13/02/2012;active
000000003480;Inês Figueiredo-Pacheco;02/01/1974;F;premium;SV-66-88;Braga;01/05/2015;active
000000003481;Vicente Soares;03/10/1952;M;premium;57-80-GH;Braga;07/08/2011;active
000000003482;Ana da Lopes;20/05/1981;F;green;NY-10-27;Faro;20/09/2018;active
000000003483;Álvaro do Gaspar;24/04/1983;M;green;80-92-GQ;Porto;28/08/2018;active
000000003484;Igor Santos;01/04/1950;M;premium;YN-59-61;Braga;24/09/2015;active
000000003485;Vitória Vicente;28/09/1968;F;premium;47-IT-11;Braga;19/07/2012;active
000000003486;Paulo Abreu;26/12/1987;M;basic;37-JP-66;Lisboa;04/04/2015;active
000000003487;Violeta Vieira;18/04/1996;F;premium;KG-21-LL;Braga;18/10/2018;active
000000003488;Patrícia Andrade-Torres;17/02/1977;F;premium;26-95-LD;Faro;24/03/2011;active
000000003489;Yasmin Nascimento;08/07/1994;F;premium;TX-66-99;Lisboa;03/08/2017;active
000000003490;Patrícia Castro-Cardoso;13/10/1987;F;basic;97-21-KA;Braga;13/05/2016;active
000000003491;Mário Cruz-Sousa;30/06/2002;M;basic;JJ-73-XX;Braga;10/11/2021;active
000000003492;Alexandra-Íris Moreira;23/04/1961;F;green;QS-78-EM;Braga;21/12/2016;active
000000003493;Luísa Melo-Gomes;10/02/1956;F;basic;19-LE-52;Faro;12/11/2011;active
000000003494;Afonso Amorim;17/02/1971;M;green;CW-10-10;Faro;10/08/2015;active
000000003495;Íris-Alícia Pinheiro;06/12/1994;F;premium;71-13-FJ;Porto;09/06/2014;active
000000003496;Artur Vicente;20/05/1995;M;basic;OY-91-45;Faro;21/09/2019;active
000000003497;Luís Cruz;30/05/1986;M;basic;ME-25-JD;Porto;08/04/2014;active
000000003498;Gabriela Faria;10/06/1965;F;green;JX-95-CQ;Faro;10/07/2016;active
000000003499;Kevin Tavares;19/05/1958;M;basic;DQ-04-IE;Setúbal;24/02/2016;active
000000003500;Nuno Vicente;05/08/1981;M;green;XT-97-OH;Braga;12/10/2010;active
000000003501;Ivan Mota;04/04/1976;M;premium;77-60-GM;Braga;07/05/2011;active
000000003502;Tomás Oliveira;12/02/1969;M;green;07-14-NT;Faro;12/02/2021;active
000000003503;Noa Almeida;12/11/1972;M;green;NM-30-KW;Lisboa;13/01/2020;active
000000003504;Matias Teixeira;24/07/1971;M;green;JI-02-40;Setúbal;07/01/2012;active
000000003505;Érica Rocha;11/10/1991;F;basic;AB-23-02;Setúbal;01/06/2016;active
000000003506;Joel Ferreira;14/07/1983;M;green;05-TL-94;Porto;12/04/2010;active
000000003507;Álvaro Cruz;13/04/1951;M;premium;46-53-MN;Setúbal;11/08/2021;active
000000003508;Raquel Ferreira;29/08/1993;F;premium;OH-73-KG;Faro;19/02/2017;active
000000003509;Santiago Carneiro;27/01/1970;M;premium;WW-60-PN;Lisboa;27/08/2020;active
000000003510;Edgar Fonseca-Miranda;04/05/1961;M;basic;IX-86-25;Porto;01/01/2016;active
000000003511;Íris-Iara Campos;22/06/1967;F;green;EZ-85-CV;Lisboa;31/08/2011;active
000000003512;Helena Barbosa;27/09/1988;F;premium;LT-36-LL;Porto;26/09/2019;active
000000003513;Ana Andrade;07/08/1978;F;premium;CC-73-75;Porto;16/03/2011;active
000000003514;Rodrigo Coelho-Assunção;27/10/1993;M;green;44-BO-71;Porto;31/01/2019;active
000000003515;Madalena Pacheco;30/12/1968;F;basic;OR-30-SL;Porto;17/04/2013;active
000000003516;Vicente Moura;27/01/1983;M;premium;52-87-PF;Braga;12/08/2014;active
000000003517;Carlos Monteiro;03/11/1990;M;basic;96-21-FK;Faro;09/01/2017;active
000000003518;Nuno Lopes;20/10/1965;M;basic;38-30-GZ;Faro;08/07/2015;active
000000003519;Daniela Monteiro;16/06/1994;F;basic;YS-69-21;Braga;01/08/2021;active
000000003520;Clara Batista-Lima;27/05/1982;F;green;48-PO-21;Setúbal;14/08/2011;active
000000003521;Luana Leite;24/10/1978;F;green;HM-02-77;Porto;03/06/2012;active
000000003522;Erika Barbosa;24/11/1980;F;basic;YJ-18-YL;Lisboa;29/11/2013;active
000000003523;Hugo Simões-Torres;09/05/1973;M;basic;98-OB-45;Setúbal;31/01/2013;active
000000003524;Lúcia Gaspar;08/11/1989;F;premium;JO-04-UV;Porto;26/09/2020;active
000000003525;Edgar Pinheiro;09/08/1962;M;green;30-OS-56;Faro;29/07/2014;active
000000003526;Brian Branco;08/03/2000;M;green;71-64-LP;Lisboa;31/01/2021;active
000000003527;Laura Gaspar;05/07/1956;F;green;79-89-EI;Braga;14/02/2014;active
000000003528;António Freitas;13/12/1983;M;premium;98-17-UO;Porto;21/10/2015;active
000000003529;João Lima;19/03/1956;M;green;30-94-AC;Porto;24/04/2015;active
000000003530;Mafalda Paiva;08/11/1968;F;premium;PM-76-DX;Braga;01/10/2013;active
000000003531;Diogo Barros;28/06/1986;M;basic;FG-97-15;Braga;21/11/2013;active
000000003532;Edgar Pinheiro;28/12/1974;M;premium;43-KX-16;Faro;02/11/2017;active
000000003533;Tomás Fernandes;09/04/1964;M;basic;53-07-SA;Porto;07/12/2012;active
000000003534;Luna Barros;02/03/1965;F;green;QD-75-99;Lisboa;21/05/2019;active
000000003535;Isabel Leal;15/06/1975;F;basic;29-KY-43;Setúbal;26/05/2017;active
000000003536;Gonçalo Anjos;04/08/1970;M;premium;EW-16-EJ;Porto;27/09/2015;inactive
000000003537;Isaac Abreu;04/03/1980;M;green;11-KW-87;Lisboa;14/04/2020;active
000000003538;Iara Morais;22/01/1964;F;green;FV-78-39;Porto;04/07/2020;active
000000003539;Matilde Pereira;06/04/1985;F;green;HT-40-VE;Lisboa;09/03/2016;active
000000003540;Xavier Araújo;05/02/1993;M;premium;86-46-AZ;Faro;12/06/2019;active
000000003541;Maria de Reis;07/04/1950;F;premium;RV-54-HS;Faro;23/04/2013;active
000000003542;António da Pereira;29/12/1954;M;premium;WG-33-36;Braga;25/01/2010;active
000000003543;Rafael Moreira;06/07/1951;M;premium;51-RJ-67;Lisboa;09/07/2016;active
000000003544;Francisco Amaral;12/03/1988;M;basic;HT-02-JF;Braga;10/01/2020;active
000000003545;Joana Machado;20/03/1994;F;green;12-UL-68;Lisboa;15/08/2016;active
000000003546;Matias Melo;10/02/1983;M;green;98-TS-53;Porto;27/04/2017;active
000000003547;Bruna Lourenço;06/01/1950;F;premium;41-59-FC;Braga;12/07/2020;active
000000003548;Rodrigo do Rodrigues;02/04/1959;M;green;WK-14-NJ;Lisboa;22/09/2018;active
000000003549;Flor-Lia Guerreiro;14/12/1974;F;green;PH-20-81;Setúbal;15/02/2010;active
000000003550;Tomé Guerreiro;10/02/1989;M;basic;YH-59-FD;Braga;08/06/2021;active
000000003551;Benjamim Sá;21/09/1962;M;premium;YR-68-23;Lisboa;11/06/2017;active
000000003552;Jaime do Antunes;23/12/1952;M;premium;34-44-HY;Porto;30/05/2017;active
